iter	MultiClass
1513	0.4628878566
1514	0.4628761195
1515	0.4628558621
1516	0.4628385172
1517	0.4628256498
1518	0.4628045665
1519	0.4627786144
1520	0.4627625737
1521	0.4627436638
1522	0.4627294923
1523	0.4627161903
1524	0.4626993236
1525	0.4626780229
1526	0.4626640253
1527	0.4626534618
1528	0.462642855
1529	0.4626208152
1530	0.4626101214
1531	0.4625862125
1532	0.4625689111
1533	0.4625558698
1534	0.4625433937
1535	0.4625302655
1536	0.4625157028
1537	0.4625038352
1538	0.4624857948
1539	0.4624677979
1540	0.4624551913
1541	0.4624367597
1542	0.4624215884
1543	0.4624083732
1544	0.4623912892
1545	0.4623787261
1546	0.4623599033
1547	0.4623522959
1548	0.4623359508
1549	0.4623251266
1550	0.462309564
1551	0.4622796126
1552	0.4622642239
1553	0.462245575
1554	0.4622285344
1555	0.4622163625
1556	0.4621961921
1557	0.4621849331
1558	0.4621618066
1559	0.4621476351
1560	0.4621279429
1561	0.4621152494
1562	0.4620947311
1563	0.4620900363
1564	0.4620728218
1565	0.4620633452
1566	0.4620433921
1567	0.4620246561
1568	0.4620018339
1569	0.4619827068
1570	0.4619715348
1571	0.4619550159
1572	0.4619291072
1573	0.4619084586
1574	0.4619008077
1575	0.4618849843
1576	0.4618643791
1577	0.4618468604
1578	0.4618302111
1579	0.461811649
1580	0.4617896093
1581	0.4617731339
1582	0.4617552673
1583	0.4617418349
1584	0.4617143178
1585	0.4616996247
1586	0.4616880179
1587	0.4616717164
1588	0.4616593272
1589	0.4616500679
1590	0.4616350705
1591	0.4616130307
1592	0.4615989027
1593	0.4615825577
1594	0.4615685166
1595	0.4615409561
1596	0.4615256978
1597	0.4615047014
1598	0.4614883564
1599	0.4614740979
1600	0.4614586223
1601	0.4614449725
1602	0.4614292795
1603	0.4614086309
1604	0.4613922858
1605	0.4613777666
1606	0.4613653339
1607	0.4613501626
1608	0.4613390775
1609	0.4613282967
1610	0.4613039531
1611	0.4612951285
1612	0.4612826524
1613	0.4612640468
1614	0.4612497884
1615	0.4612346606
1616	0.4612129686
1617	0.4611901899
1618	0.4611577172
1619	0.461148284
1620	0.4611229405
1621	0.4611062477
1622	0.4610921197
1623	0.461076731
1624	0.4610562562
1625	0.4610411718
1626	0.461025957
1627	0.461007395
1628	0.4609959187
1629	0.4609789651
1630	0.4609629678
1631	0.460941754
1632	0.4609153672
1633	0.4608983701
1634	0.4608811122
1635	0.4608683753
1636	0.4608506826
1637	0.4608405974
1638	0.4608253826
1639	0.4608076465
1640	0.4607923882
1641	0.4607672621
1642	0.4607488739
1643	0.4607317899
1644	0.4607161404
1645	0.4607022297
1646	0.4606854065
1647	0.4606649317
1648	0.4606598891
1649	0.4606438918
1650	0.4606289379
1651	0.4606025076
1652	0.4605881187
1653	0.460574295
1654	0.4605418658
1655	0.4605313893
1656	0.4605173917
1657	0.4604978298
1658	0.4604793547
1659	0.4604626184
1660	0.4604504031
1661	0.4604389268
1662	0.4604209299
1663	0.4604079756
1664	0.4603927173
1665	0.4603779807
1666	0.4603635918
1667	0.4603447255
1668	0.4603168172
1669	0.4603056887
1670	0.4602890828
1671	0.4602804321
1672	0.4602675648
1673	0.4602489158
1674	0.4602287018
1675	0.460212096
1676	0.4601984896
1677	0.4601888825
1678	0.460178493
1679	0.4601671037
1680	0.4601575835
1681	0.4601345005
1682	0.4601142431
1683	0.4600969417
1684	0.4600877694
1685	0.4600744238
1686	0.4600579484
1687	0.4600482544
1688	0.46002791
1689	0.4600119997
1690	0.4599975239
1691	0.4599863519
1692	0.4599657467
1693	0.4599525751
1694	0.4599409249
1695	0.4599209283
1696	0.4599075393
1697	0.4598916289
1698	0.459869937
1699	0.4598593736
1700	0.4598445065
1701	0.4598191196
1702	0.4597966017
1703	0.4597816477
1704	0.459766346
1705	0.4597501313
1706	0.4597440454
1707	0.459733569
1708	0.4597187019
1709	0.4597040523
1710	0.459685012
1711	0.4596569299
1712	0.4596381939
1713	0.4596245876
1714	0.4596065906
1715	0.4595899848
1716	0.459570336
1717	0.4595547299
1718	0.4595331249
1719	0.4595206923
1720	0.459503217
1721	0.4594876109
1722	0.4594650061
1723	0.4594529212
1724	0.459441358
1725	0.4594323595
1726	0.4594223612
1727	0.4593990174
1728	0.4593853241
1729	0.4593695441
1730	0.4593521558
1731	0.4593379843
1732	0.459330942
1733	0.4593081198
1734	0.45929447
1735	0.4592759514
1736	0.4592553028
1737	0.4592443046
1738	0.459227351
1739	0.4592161355
1740	0.4591984429
1741	0.4591894879
1742	0.4591748382
1743	0.4591603625
1744	0.4591390183
1745	0.4591315848
1746	0.4591139356
1747	0.4590938955
1748	0.4590787677
1749	0.4590609446
1750	0.459049164
1751	0.4590303412
1752	0.4590120399
1753	0.4589983032
1754	0.458985175
1755	0.4589686126
1756	0.4589477031
1757	0.4589358356
1758	0.458921751
1759	0.4589043627
1760	0.4588938427
1761	0.4588731506
1762	0.4588535887
1763	0.4588368525
1764	0.4588182904
1765	0.4588081182
1766	0.4587953813
1767	0.458783166
1768	0.4587686902
1769	0.4587548665
1770	0.4587407819
1771	0.4587238283
1772	0.4587049619
1773	0.4586812268
1774	0.4586681856
1775	0.458649667
1776	0.4586389297
1777	0.4586276708
1778	0.4586105867
1779	0.4585967195
1780	0.4585808961
1781	0.4585656814
1782	0.4585566829
1783	0.4585434243
1784	0.4585172114
1785	0.458501301
1786	0.4584831302
1787	0.458466307
1788	0.4584495273
1789	0.45843353
1790	0.4584188369
1791	0.4584051001
1792	0.458384321
1793	0.4583564127
1794	0.4583346338
1795	0.4583101598
1796	0.4582922932
1797	0.4582830774
1798	0.4582681234
1799	0.4582513872
1800	0.458238172
1801	0.4582228703
1802	0.4582090466
1803	0.4581952229
1804	0.4581826598
1805	0.4581702706
1806	0.4581548384
1807	0.4581440577
1808	0.4581186707
1809	0.4581119762
1810	0.4580881107
1811	0.4580730263
1812	0.4580537687
1813	0.4580448572
1814	0.4580333809
1815	0.4580213395
1816	0.458012341
1817	0.4580036903
1818	0.4579924748
1819	0.4579853891
1820	0.457970609
1821	0.4579587849
1822	0.4579386145
1823	0.4579290509
1824	0.4579125754
1825	0.4578956653
1826	0.4578813634
1827	0.45786028
1828	0.4578511077
1829	0.4578425874
1830	0.4578268944
1831	0.4578092453
1832	0.4577968126
1833	0.4577803806
1834	0.457765644
1835	0.4577506466
1836	0.4577340842
1837	0.4577237816
1838	0.4577043501
1839	0.4576949604
1840	0.4576855707
1841	0.4576716166
1842	0.4576582276
1843	0.4576474468
1844	0.4576293194
1845	0.4576063234
1846	0.4575932386
1847	0.4575804148
1848	0.4575669823
1849	0.4575469857
1850	0.4575352051
1851	0.4575165126
1852	0.4574903866
1853	0.4574676949
1854	0.4574512194
1855	0.4574360481
1856	0.4574247457
1857	0.4574121826
1858	0.4573836223
1859	0.4573640169
1860	0.4573508887
1861	0.4573370215
1862	0.4573244584
1863	0.4573047227
1864	0.4572891601
1865	0.4572795096
1866	0.4572575133
1867	0.4572396468
1868	0.457225258
1869	0.4572078696
1870	0.4571878731
1871	0.4571706586
1872	0.4571589215
1873	0.4571406637
1874	0.4571339257
1875	0.4571191457
1876	0.4571058436
1877	0.4570914982
1878	0.4570767181
1879	0.4570647202
1880	0.4570498531
1881	0.4570312911
1882	0.4570201191
1883	0.4570068605
1884	0.4569919065
1885	0.4569719969
1886	0.4569615639
1887	0.4569406979
1888	0.4569267872
1889	0.4569148762
1890	0.456901748
1891	0.4568849682
1892	0.456874144
1893	0.4568597986
1894	0.4568447577
1895	0.4568281084
1896	0.4567998958
1897	0.4567894193
1898	0.4567768563
1899	0.4567595549
1900	0.4567445574
1901	0.456725865
1902	0.4567136497
1903	0.4567022168
1904	0.4566882192
1905	0.456673613
1906	0.4566616151
1907	0.4566456178
1908	0.4566324461
1909	0.4566203612
1910	0.4565995387
1911	0.4565890188
1912	0.4565729346
1913	0.4565502428
1914	0.4565381144
1915	0.4565195524
1916	0.4565069458
1917	0.4564865145
1918	0.4564676482
1919	0.4564566066
1920	0.4564382619
1921	0.4564258292
1922	0.4564115708
1923	0.4563957039
1924	0.4563747945
1925	0.4563661003
1926	0.456351668
1927	0.4563291935
1928	0.4563161958
1929	0.4563010244
1930	0.4562942865
1931	0.4562872442
1932	0.4562767677
1933	0.456261379
1934	0.4562457295
1935	0.4562303843
1936	0.4562186037
1937	0.4562022587
1938	0.4561934341
1939	0.4561761762
1940	0.4561603093
1941	0.4561492677
1942	0.4561413995
1943	0.4561336182
1944	0.4561253588
1945	0.4561167081
1946	0.456106362
1947	0.4560979287
1948	0.4560844962
1949	0.4560619348
1950	0.4560513279
1951	0.456039243
1952	0.4560291578
1953	0.4560201159
1954	0.4560088135
1955	0.4559889473
1956	0.4559766016
1957	0.4559679509
1958	0.4559495192
1959	0.455933522
1960	0.4559197417
1961	0.4559045269
1962	0.4558910944
1963	0.4558784009
1964	0.4558591433
1965	0.4558389729
1966	0.4558288876
1967	0.4558147596
1968	0.4557981538
1969	0.455785156
1970	0.4557653767
1971	0.4557505967
1972	0.4557333387
1973	0.4557184717
1974	0.455691259
1975	0.4556873466
1976	0.4556784351
1977	0.4556616118
1978	0.4556459189
1979	0.4556309649
1980	0.4556173585
1981	0.4556038391
1982	0.4555959274
1983	0.4555897545
1984	0.4555770611
1985	0.4555665411
1986	0.4555533695
1987	0.4555375895
1988	0.4555278955
1989	0.4555072034
1990	0.455493684
1991	0.455483164
1992	0.4554696881
1993	0.4554604288
1994	0.4554503436
1995	0.4554364764
1996	0.4554323032
1997	0.4554182186
1998	0.4554122196
1999	0.4554007433
2000	0.4553875282
2001	0.4553803555
2002	0.4553644887
2003	0.4553529689
2004	0.45533858
2005	0.4553278862
2006	0.4553124541
2007	0.4552988477
2008	0.4552824157
2009	0.4552650708
2010	0.4552478564
2011	0.4552336414
2012	0.4552255558
2013	0.4552109931
2014	0.4552028641
2015	0.4551928223
2016	0.4551782596
2017	0.4551682178
2018	0.4551552635
2019	0.4551390054
2020	0.4551323109
2021	0.4551227473
2022	0.4551072717
2023	0.4550931871
2024	0.4550784505
2025	0.4550673655
2026	0.4550421089
2027	0.4550274592
2028	0.4550108099
2029	0.4549974209
2030	0.454981554
2031	0.4549649916
2032	0.454949603
2033	0.4549374311
2034	0.454927172
2035	0.4549023067
2036	0.4548924388
2037	0.4548709642
2038	0.4548580968
2039	0.4548406216
2040	0.4548316231
2041	0.454821364
2042	0.4548115396
2043	0.4548069751
2044	0.4547978897
2045	0.4547860656
2046	0.4547666777
2047	0.4547582008
2048	0.4547402909
2049	0.4547264237
2050	0.4547098178
2051	0.4546999499
2052	0.454683431
2053	0.454667825
2054	0.4546570877
2055	0.4546494803
2056	0.4546333526
2057	0.4546109216
2058	0.454601358
2059	0.4545838828
2060	0.454579753
2061	0.4545638427
2062	0.4545480193
2063	0.4545348477
2064	0.45451872
2065	0.4545012882
2066	0.4544898553
2067	0.454480683
2068	0.4544615124
2069	0.4544482103
2070	0.4544289962
2071	0.4544135205
2072	0.4544033918
2073	0.4543863078
2074	0.4543760922
2075	0.4543542263
2076	0.454345793
2077	0.4543254052
2078	0.4543177543
2079	0.454306191
2080	0.4542939323
2081	0.4542788914
2082	0.4542699364
2083	0.4542576341
2084	0.454240724
2085	0.4542320298
2086	0.4542182061
2087	0.4542019914
2088	0.4541844727
2089	0.4541767349
2090	0.4541616505
2091	0.4541458271
2092	0.4541285692
2093	0.4541107896
2094	0.4540942707
2095	0.4540808817
2096	0.4540657103
2097	0.454059494
2098	0.4540455833
2099	0.4540241088
2100	0.4540163275
2101	0.4540083288
2102	0.4540008519
2103	0.4539876802
2104	0.4539751171
2105	0.4539635539
2106	0.4539459482
2107	0.453925343
2108	0.4539169966
2109	0.4539109976
2110	0.4539003473
2111	0.4538892187
2112	0.453875482
2113	0.453858311
2114	0.4538495299
2115	0.4538236212
2116	0.4538095802
2117	0.453795626
2118	0.4537844105
2119	0.4537707172
2120	0.4537572847
2121	0.4537420265
2122	0.4537322455
2123	0.4537208127
2124	0.4537081627
2125	0.4536957735
2126	0.4536794285
2127	0.4536639094
2128	0.4536479556
2129	0.4536373052
2130	0.4536177433
2131	0.4536031371
2132	0.4535852706
2133	0.4535641003
2134	0.4535494941
2135	0.4535337577
2136	0.45352502
2137	0.4535111963
2138	0.4534932428
2139	0.4534798538
2140	0.4534639
2141	0.4534372524
2142	0.4534220376
2143	0.453412561
2144	0.4533998675
2145	0.4533908255
2146	0.4533770888
2147	0.4533673513
2148	0.4533468765
2149	0.4533344004
2150	0.4533194899
2151	0.4533060574
2152	0.4532898428
2153	0.4532807139
2154	0.4532701505
2155	0.4532509364
2156	0.4532388515
2157	0.4532230281
2158	0.4532162467
2159	0.4532070308
2160	0.4531966848
2161	0.4531818612
2162	0.4531636469
2163	0.4531476497
2164	0.4531333912
2165	0.4531235233
2166	0.4531073522
2167	0.4530968757
2168	0.4530832694
2169	0.4530737058
2170	0.4530652724
2171	0.453044276
2172	0.453033843
2173	0.4530143681
2174	0.4530037612
2175	0.4529925457
2176	0.452978722
2177	0.4529605077
2178	0.4529461188
2179	0.4529328602
2180	0.4529231662
2181	0.4529143851
2182	0.4529083862
2183	0.4528890851
2184	0.4528693928
2185	0.4528614811
2186	0.4528386155
2187	0.4528230964
2188	0.4528128807
2189	0.452794623
2190	0.4527816252
2191	0.4527672363
2192	0.4527581509
2193	0.4527486308
2194	0.4527404583
2195	0.4527370241
2196	0.4527295037
2197	0.4527086376
2198	0.4526993784
2199	0.4526806424
2200	0.452661863
2201	0.4526432575
2202	0.4526290425
2203	0.4526212178
2204	0.452606003
2205	0.4525943963
2206	0.4525866585
2207	0.4525765732
2208	0.4525639667
2209	0.4525505777
2210	0.4525350151
2211	0.4525254081
2212	0.4525125842
2213	0.4525025424
2214	0.4524925441
2215	0.4524828501
2216	0.4524683308
2217	0.4524558547
2218	0.4524399879
2219	0.4524288158
2220	0.4524161224
2221	0.4524081237
2222	0.4523967778
2223	0.4523777811
2224	0.4523643486
2225	0.4523438304
2226	0.4523292676
2227	0.4523187042
2228	0.4523087059
2229	0.452297447
2230	0.452288492
2231	0.4522729294
2232	0.4522580189
2233	0.4522497595
2234	0.4522324581
2235	0.4522229814
2236	0.4522059843
2237	0.4521967685
2238	0.4521770762
2239	0.4521648609
2240	0.4521552973
2241	0.4521428212
2242	0.4521332141
2243	0.4521203468
2244	0.4521058275
2245	0.4520945251
2246	0.4520870481
2247	0.4520750936
2248	0.4520620958
2249	0.4520437511
2250	0.4520308838
2251	0.4520194944
2252	0.4520117566
2253	0.4520013671
2254	0.4519919339
2255	0.4519770234
2256	0.4519539404
2257	0.4519465069
2258	0.4519334656
2259	0.4519157295
2260	0.4519089481
2261	0.4518970805
2262	0.4518821266
2263	0.4518689549
2264	0.4518548269
2265	0.451844959
2266	0.451827788
2267	0.451811356
2268	0.4517955326
2269	0.451774058
2270	0.4517624513
2271	0.4517523661
2272	0.4517401073
2273	0.4517259793
2274	0.4517083301
2275	0.4516972451
2276	0.4516896811
2277	0.451672771
2278	0.4516555131
2279	0.4516361685
2280	0.4516248226
2281	0.4516141723
2282	0.451599653
2283	0.4515829602
2284	0.4515768743
2285	0.4515676585
2286	0.4515486617
2287	0.4515358813
2288	0.4515210143
2289	0.4515123201
2290	0.451504278
2291	0.4514918888
2292	0.4514864115
2293	0.4514735876
2294	0.4514648065
2295	0.451455156
2296	0.4514398108
2297	0.4514256393
2298	0.4514164669
2299	0.4514054688
2300	0.4513903844
2301	0.451373909
2302	0.4513620414
2303	0.4513480003
2304	0.4513386541
2305	0.4513309163
2306	0.4513175273
2307	0.4512966178
2308	0.4512823159
2309	0.4512744042
2310	0.451262841
2311	0.451253886
2312	0.4512453657
2313	0.451233672
2314	0.4512186311
2315	0.4512089371
2316	0.4511991996
2317	0.4511865931
2318	0.4511739866
2319	0.4511653793
2320	0.4511558592
2321	0.4511447742
2322	0.4511362104
2323	0.4511283857
2324	0.4511222128
2325	0.4511072154
2326	0.4510972605
2327	0.4510914354
2328	0.451080872
2329	0.4510689175
2330	0.4510497034
2331	0.4510437914
2332	0.4510314022
2333	0.4510204041
2334	0.451014579
2335	0.4510071455
2336	0.4509985817
2337	0.4509848015
2338	0.4509731947
2339	0.4509610664
2340	0.4509535025
2341	0.4509408959
2342	0.4509301586
2343	0.4509187258
2344	0.4508995986
2345	0.4508910349
2346	0.4508832971
2347	0.4508696907
2348	0.4508612139
2349	0.4508542585
2350	0.4508470424
2351	0.4508300887
2352	0.4508140915
2353	0.4507964858
2354	0.4507851399
2355	0.4507755763
2356	0.4507594486
2357	0.4507474507
2358	0.4507370611
2359	0.4507220637
2360	0.4507115003
2361	0.4507008065
2362	0.4506919819
2363	0.4506805925
2364	0.4506689423
2365	0.4506514671
2366	0.4506363827
2367	0.4506300359
2368	0.4506162122
2369	0.4506052576
2370	0.4505965199
2371	0.4505861304
2372	0.4505782187
2373	0.4505697853
2374	0.4505583525
2375	0.4505465719
2376	0.450538269
2377	0.450521924
2378	0.4505045791
2379	0.4504947547
2380	0.4504862779
2381	0.4504761926
2382	0.4504623254
2383	0.4504523706
2384	0.45043533
2385	0.4504269402
2386	0.4504183329
2387	0.4504051613
2388	0.4503963802
2389	0.4503855125
2390	0.4503822087
2391	0.4503700368
2392	0.450360821
2393	0.4503482579
2394	0.4503358253
2395	0.4503276962
2396	0.4503084387
2397	0.4502916589
2398	0.4502821388
2399	0.4502664893
2400	0.450256491
2401	0.4502466666
2402	0.4502375377
2403	0.4502251485
2404	0.4502191495
2405	0.4501972402
2406	0.4501803301
2407	0.4501647241
2408	0.4501557256
2409	0.45014238
2410	0.4501324252
2411	0.4501168627
2412	0.4501035171
2413	0.450087259
2414	0.4500714356
2415	0.4500496133
2416	0.4500273997
2417	0.450023183
2418	0.4500135325
2419	0.4500068814
2420	0.4499973178
2421	0.4499832333
2422	0.4499670187
2423	0.4499608893
2424	0.4499481523
2425	0.4499371977
2426	0.4499275037
2427	0.4499188965
2428	0.4499092894
2429	0.4498969002
2430	0.4498882495
2431	0.4498813811
2432	0.4498669923
2433	0.4498550813
2434	0.4498413879
2435	0.4498329546
2436	0.4498178702
2437	0.4498072633
2438	0.4497985257
2439	0.4497799636
2440	0.4497730083
2441	0.4497559243
2442	0.4497418832
2443	0.4497391011
2444	0.4497279291
2445	0.4497200608
2446	0.449708628
2447	0.4496927177
2448	0.4496811544
2449	0.4496655484
2450	0.4496510291
2451	0.4496358143
2452	0.4496225992
2453	0.4496106013
2454	0.4495986902
2455	0.449578998
2456	0.4495718253
2457	0.4495599577
2458	0.4495457428
2459	0.4495251376
2460	0.44951853
2461	0.4495003157
2462	0.4494811016
2463	0.4494714076
2464	0.4494607573
2465	0.4494518023
2466	0.4494466727
2467	0.44942685
2468	0.4494189383
2469	0.449407462
2470	0.4493959422
2471	0.4493865091
2472	0.4493727723
2473	0.4493642955
2474	0.4493566446
2475	0.4493450379
2476	0.4493321705
2477	0.4493146952
2478	0.4493015236
2479	0.4492865696
2480	0.4492730936
2481	0.449264356
2482	0.4492513148
2483	0.449238969
2484	0.4492320572
2485	0.4492191463
2486	0.449207757
2487	0.449194368
2488	0.4491881082
2489	0.4491746322
2490	0.4491623734
2491	0.4491538966
2492	0.4491474629
2493	0.449136117
2494	0.4491221194
2495	0.4491065134
2496	0.44909069
2497	0.4490808656
2498	0.4490625644
2499	0.4490521314
2500	0.4490422635
2501	0.4490206585
2502	0.4490065739
2503	0.4489936196
2504	0.4489849254
2505	0.4489737969
2506	0.4489534526
2507	0.4489361946
2508	0.4489231968
2509	0.4489030264
2510	0.4488938106
2511	0.4488846817
2512	0.4488664674
2513	0.4488562083
2514	0.4488421672
2515	0.4488308648
2516	0.4488221706
2517	0.4488117811
2518	0.4488016958
2519	0.4487855682
2520	0.4487783085
2521	0.4487716575
2522	0.4487569209
2523	0.448739576
2524	0.4487282736
2525	0.4487221877
2526	0.4487072772
2527	0.4486964529
2528	0.4486758912
2529	0.4486564598
2530	0.4486484177
2531	0.4486375065
2532	0.4486287688
2533	0.4486193357
2534	0.4486002954
2535	0.4485909057
2536	0.4485781253
2537	0.4485717351
2538	0.4485603892
2539	0.4485424358
2540	0.4485307421
2541	0.4485113541
2542	0.448496661
2543	0.4484803159
2544	0.4484670138
2545	0.448455668
2546	0.4484430614
2547	0.448428803
2548	0.4484187177
2549	0.4484058504
2550	0.4483969389
2551	0.4483786376
2552	0.4483641618
2553	0.4483559024
2554	0.448340079
2555	0.4483194738
2556	0.448308041
2557	0.4482933913
2558	0.4482807413
2559	0.4482716124
2560	0.4482638311
2561	0.4482583973
2562	0.4482414871
2563	0.4482275765
2564	0.4482141874
2565	0.4482000159
2566	0.4481929302
2567	0.4481826711
2568	0.4481723685
2569	0.4481648915
2570	0.4481573276
2571	0.4481499375
2572	0.4481361138
2573	0.4481212468
2574	0.4481147696
2575	0.4481063798
2576	0.4481025978
2577	0.4480852529
2578	0.4480713423
